cliente_id,codigo_cliente,segmento,ciudad,pais,edad,ingreso_mensual,fecha_alta,estatus
342,CLI-000342,Premium,Queretaro,Mexico,35,84097,2023-04-18,Inactivo
343,CLI-000343,Digital,Monterrey,Mexico,23,20055,2026-01-11,Activo
344,CLI-000344,Nomina,Bogota,Mexico,38,20408,2024-07-28,Activo
345,CLI-000345,Digital,Bogota,Mexico,64,57942,2023-12-29,Activo
346,CLI-000346,Pyme,Puebla,Mexico,36,8863,2025-12-04,Inactivo
347,CLI-000347,Empresarial,Queretaro,Mexico,50,45407,2022-01-28,Activo
348,CLI-000348,Nomina,CDMX,Colombia,33,32737,2023-09-24,Activo
349,CLI-000349,Premium,Bogota,Colombia,44,18189,2026-01-18,Inactivo
350,CLI-000350,Empresarial,Monterrey,Colombia,21,72708,2023-09-07,Inactivo
351,CLI-000351,Nomina,Medellin,Colombia,33,97938,2024-03-18,Activo
352,CLI-000352,Empresarial,Puebla,Colombia,54,29325,2022-03-27,Activo
353,CLI-000353,Pyme,Bogota,Mexico,27,20531,2025-07-17,Activo
354,CLI-000354,Nomina,Monterrey,Mexico,44,37129,2022-10-26,Activo
355,CLI-000355,Pyme,Medellin,Colombia,50,16570,2021-05-27,Inactivo
356,CLI-000356,Empresarial,Cali,Colombia,25,85947,2025-04-22,Activo
357,CLI-000357,Empresarial,Medellin,Mexico,42,59968,2025-03-15,Activo
358,CLI-000358,Premium,Bogota,Colombia,24,54405,2025-02-24,Inactivo
359,CLI-000359,Pyme,Cali,Mexico,20,77672,2022-08-30,Activo
360,CLI-000360,Premium,Bogota,Mexico,22,56098,2025-06-25,Activo
361,CLI-000361,Pyme,Monterrey,Colombia,35,60014,2023-07-29,Activo
362,CLI-000362,Pyme,Bogota,Mexico,24,78550,2024-02-27,Activo
363,CLI-000363,Empresarial,Puebla,Mexico,63,26209,2022-11-26,Activo
364,CLI-000364,Digital,Guadalajara,Colombia,32,66913,2025-04-21,Activo
365,CLI-000365,Empresarial,Guadalajara,Mexico,33,70950,2025-05-23,Activo
366,CLI-000366,Digital,CDMX,Mexico,25,28357,2022-12-14,Activo
367,CLI-000367,Digital,Medellin,Colombia,39,19896,2026-04-15,Activo
368,CLI-000368,Digital,CDMX,Mexico,59,20342,2022-06-10,Inactivo
369,CLI-000369,Nomina,Cali,Mexico,43,8763,2023-02-11,Activo
370,CLI-000370,Digital,Bogota,Mexico,38,69791,2021-12-19,Activo
371,CLI-000371,Nomina,Medellin,Mexico,37,94692,2024-12-13,Activo
372,CLI-000372,Pyme,CDMX,Mexico,47,62683,2022-05-30,Activo
373,CLI-000373,Empresarial,Bogota,Mexico,43,53857,2022-07-31,Activo
374,CLI-000374,Nomina,Cali,Colombia,42,18147,2023-12-09,Activo
375,CLI-000375,Premium,Cali,Colombia,62,19878,2021-12-17,Activo
376,CLI-000376,Pyme,Bogota,Colombia,62,77333,2026-08-01,Activo
377,CLI-000377,Pyme,CDMX,Mexico,55,53595,2023-03-26,Activo
378,CLI-000378,Premium,Bogota,Mexico,44,63444,2025-02-26,Activo
379,CLI-000379,Premium,Guadalajara,Colombia,44,43166,2023-03-15,Inactivo
380,CLI-000380,Digital,CDMX,Mexico,52,84182,2026-05-11,Activo
381,CLI-000381,Premium,Puebla,Mexico,33,74752,2022-08-14,Activo
382,CLI-000382,Digital,Bogota,Mexico,62,55070,2022-05-22,Activo
383,CLI-000383,Nomina,Guadalajara,Colombia,32,87777,2022-06-14,Activo
384,CLI-000384,Empresarial,Monterrey,Mexico,52,59899,2026-04-02,Activo
385,CLI-000385,Pyme,Puebla,Mexico,36,30960,2026-02-10,Activo
386,CLI-000386,Digital,Guadalajara,Mexico,21,85664,2025-05-02,Activo
387,CLI-000387,Pyme,Guadalajara,Colombia,58,57758,2021-09-02,Activo
388,CLI-000388,Premium,Monterrey,Mexico,52,32413,2026-04-01,Activo
389,CLI-000389,Premium,Cali,Mexico,56,96327,2021-06-13,Activo
390,CLI-000390,Premium,Monterrey,Colombia,34,57778,2026-08-19,Activo
391,CLI-000391,Premium,Monterrey,Mexico,40,61252,2023-12-22,Inactivo
392,CLI-000392,Nomina,Cali,Colombia,31,8574,2024-06-05,Activo
393,CLI-000393,Pyme,Medellin,Colombia,62,8132,2023-01-28,Inactivo
394,CLI-000394,Digital,CDMX,Mexico,30,52283,2026-05-07,Inactivo
395,CLI-000395,Digital,CDMX,Colombia,60,54778,2022-11-02,Activo
396,CLI-000396,Empresarial,CDMX,Mexico,26,81797,2026-04-07,Activo
397,CLI-000397,Premium,Cali,Mexico,31,36351,2022-04-16,Activo
398,CLI-000398,Digital,Monterrey,Mexico,23,26244,2022-05-28,Activo
399,CLI-000399,Nomina,Guadalajara,Mexico,38,56233,2021-05-23,Activo
400,CLI-000400,Pyme,Monterrey,Mexico,27,69745,2022-02-24,Activo
401,CLI-000401,Nomina,Medellin,Mexico,24,30340,2024-09-22,Activo
402,CLI-000402,Digital,Monterrey,Colombia,21,44395,2024-03-13,Activo
403,CLI-000403,Pyme,Puebla,Colombia,26,9076,2022-02-16,Inactivo
404,CLI-000404,Nomina,Medellin,Mexico,48,66022,2023-06-27,Activo
405,CLI-000405,Empresarial,CDMX,Mexico,60,47909,2025-12-20,Inactivo
406,CLI-000406,Empresarial,Monterrey,Mexico,40,23119,2023-07-14,Inactivo
407,CLI-000407,Pyme,CDMX,Mexico,27,27324,2025-08-25,Activo
408,CLI-000408,Empresarial,CDMX,Mexico,31,34559,2024-06-02,Activo
409,CLI-000409,Nomina,Monterrey,Mexico,28,87619,2023-10-18,Activo
410,CLI-000410,Empresarial,Medellin,Colombia,55,40320,2023-09-10,Activo
411,CLI-000411,Empresarial,Queretaro,Mexico,28,36699,2025-06-22,Inactivo
412,CLI-000412,Digital,CDMX,Colombia,43,77016,2021-03-14,Inactivo
413,CLI-000413,Nomina,Bogota,Mexico,56,90553,2026-05-15,Inactivo
414,CLI-000414,Pyme,Medellin,Colombia,35,83530,2022-01-17,Activo
415,CLI-000415,Premium,Medellin,Mexico,61,10539,2022-11-02,Inactivo
416,CLI-000416,Premium,Queretaro,Mexico,64,87346,2023-12-24,Activo
417,CLI-000417,Premium,CDMX,Mexico,29,55380,2026-09-02,Inactivo
418,CLI-000418,Pyme,Guadalajara,Colombia,61,83986,2024-11-25,Activo
419,CLI-000419,Premium,Cali,Colombia,58,85460,2021-05-31,Activo
420,CLI-000420,Empresarial,Puebla,Mexico,33,20281,2025-10-23,Inactivo
421,CLI-000421,Digital,Cali,Mexico,27,95187,2022-11-16,Inactivo
422,CLI-000422,Digital,Guadalajara,Mexico,27,35614,2022-11-27,Activo
423,CLI-000423,Digital,Cali,Colombia,37,97485,2021-05-22,Activo
424,CLI-000424,Digital,Cali,Colombia,29,58900,2021-07-18,Activo
425,CLI-000425,Digital,Guadalajara,Colombia,27,87679,2026-03-10,Activo
426,CLI-000426,Digital,Cali,Mexico,31,30459,2026-04-21,Activo
427,CLI-000427,Nomina,CDMX,Mexico,52,95219,2021-10-30,Activo
428,CLI-000428,Pyme,Queretaro,Mexico,41,85765,2023-02-10,Activo
429,CLI-000429,Nomina,CDMX,Colombia,33,36685,2021-06-18,Activo
430,CLI-000430,Nomina,Puebla,Colombia,44,88831,2026-03-01,Activo
431,CLI-000431,Digital,Puebla,Mexico,62,22850,2021-10-20,Activo
432,CLI-000432,Nomina,Guadalajara,Mexico,51,72983,2022-09-05,Activo
433,CLI-000433,Pyme,Guadalajara,Mexico,45,83587,2025-10-31,Activo
434,CLI-000434,Premium,Monterrey,Mexico,47,25971,2026-07-14,Activo
435,CLI-000435,Pyme,CDMX,Colombia,33,43772,2023-12-30,Activo
436,CLI-000436,Nomina,Queretaro,Mexico,59,41246,2024-03-26,Activo
437,CLI-000437,Premium,Guadalajara,Mexico,22,75701,2023-01-08,Activo
438,CLI-000438,Pyme,Queretaro,Colombia,46,57824,2022-01-26,Inactivo
439,CLI-000439,Premium,Queretaro,Colombia,41,87349,2024-01-25,Activo
440,CLI-000440,Empresarial,Bogota,Mexico,60,80041,2022-12-18,Activo
441,CLI-000441,Nomina,Medellin,Mexico,64,95495,2022-04-01,Activo
442,CLI-000442,Premium,Cali,Mexico,64,64450,2022-02-08,Activo
443,CLI-000443,Empresarial,Cali,Mexico,37,43762,2024-11-20,Activo
444,CLI-000444,Premium,Medellin,Colombia,48,55031,2024-05-17,Activo
445,CLI-000445,Nomina,Queretaro,Colombia,62,91244,2023-08-05,Activo
446,CLI-000446,Pyme,Queretaro,Mexico,38,42474,2024-01-06,Activo
447,CLI-000447,Nomina,Monterrey,Mexico,47,70430,2026-06-18,Inactivo
448,CLI-000448,Pyme,Guadalajara,Colombia,61,88733,2026-07-25,Inactivo
449,CLI-000449,Pyme,Monterrey,Mexico,51,16840,2021-12-01,Activo
450,CLI-000450,Empresarial,Puebla,Colombia,32,45510,2023-02-20,Activo
451,CLI-000451,Pyme,Medellin,Colombia,54,86047,2022-03-06,Activo
452,CLI-000452,Nomina,Monterrey,Mexico,26,84617,2021-11-10,Activo
453,CLI-000453,Nomina,Medellin,Colombia,31,49080,2021-08-24,Activo
454,CLI-000454,Pyme,Medellin,Mexico,48,19149,2026-07-04,Activo
455,CLI-000455,Premium,Guadalajara,Colombia,46,39478,2025-10-11,Inactivo
456,CLI-000456,Digital,Bogota,Mexico,37,22662,2023-07-17,Inactivo
457,CLI-000457,Empresarial,Bogota,Mexico,32,44856,2026-07-25,Inactivo
458,CLI-000458,Digital,CDMX,Colombia,49,62103,2026-08-18,Activo
459,CLI-000459,Empresarial,Monterrey,Colombia,48,46143,2024-08-12,Activo
460,CLI-000460,Pyme,Puebla,Mexico,57,43744,2026-02-11,Activo
461,CLI-000461,Digital,Medellin,Mexico,49,62815,2025-01-15,Activo
462,CLI-000462,Nomina,Cali,Mexico,58,31503,2022-10-12,Inactivo
463,CLI-000463,Pyme,Guadalajara,Colombia,60,80489,2022-04-13,Activo
464,CLI-000464,Digital,Bogota,Colombia,49,97772,2025-04-03,Activo
465,CLI-000465,Pyme,CDMX,Colombia,45,25092,2022-09-11,Activo
466,CLI-000466,Premium,Medellin,Colombia,50,53658,2022-01-17,Inactivo
467,CLI-000467,Empresarial,Guadalajara,Mexico,25,31279,2022-04-01,Inactivo
468,CLI-000468,Nomina,Bogota,Mexico,24,39976,2022-08-07,Activo
469,CLI-000469,Digital,Monterrey,Mexico,33,84609,2024-02-05,Inactivo
470,CLI-000470,Premium,Cali,Mexico,60,53043,2021-12-04,Activo
471,CLI-000471,Pyme,CDMX,Colombia,26,26027,2024-06-07,Activo
472,CLI-000472,Empresarial,Puebla,Mexico,52,78105,2024-01-02,Activo
473,CLI-000473,Nomina,Bogota,Mexico,32,76507,2025-10-01,Inactivo
474,CLI-000474,Premium,Medellin,Mexico,47,65014,2024-06-19,Inactivo
475,CLI-000475,Pyme,CDMX,Mexico,36,9267,2024-11-28,Inactivo
476,CLI-000476,Nomina,Bogota,Mexico,31,70417,2024-10-15,Activo
477,CLI-000477,Pyme,Queretaro,Mexico,57,34838,2025-01-30,Activo
478,CLI-000478,Premium,Monterrey,Colombia,64,38846,2021-09-27,Activo
479,CLI-000479,Nomina,Cali,Colombia,38,28558,2022-09-10,Activo
480,CLI-000480,Digital,Queretaro,Mexico,36,66549,2026-06-21,Inactivo
481,CLI-000481,Pyme,Queretaro,Mexico,64,67577,2023-02-04,Activo
482,CLI-000482,Digital,Puebla,Mexico,44,50696,2025-11-01,Activo
483,CLI-000483,Digital,Monterrey,Mexico,49,32298,2023-05-11,Activo
484,CLI-000484,Empresarial,CDMX,Colombia,25,18261,2026-02-03,Activo
485,CLI-000485,Nomina,Monterrey,Mexico,29,71309,2025-01-21,Activo
486,CLI-000486,Premium,Guadalajara,Colombia,34,8246,2022-12-30,Inactivo
487,CLI-000487,Empresarial,Bogota,Mexico,24,54053,2022-09-17,Activo
488,CLI-000488,Pyme,Guadalajara,Colombia,33,49785,2026-02-16,Activo
489,CLI-000489,Nomina,Monterrey,Colombia,34,74469,2026-02-26,Inactivo
490,CLI-000490,Nomina,Medellin,Mexico,27,40177,2024-04-11,Activo
491,CLI-000491,Empresarial,CDMX,Colombia,28,44070,2021-05-28,Activo
492,CLI-000492,Pyme,Medellin,Colombia,49,79722,2026-01-20,Activo
493,CLI-000493,Nomina,Cali,Mexico,38,61168,2022-04-13,Activo
494,CLI-000494,Nomina,Puebla,Mexico,21,69602,2022-01-30,Inactivo
495,CLI-000495,Nomina,Cali,Mexico,38,12138,2025-03-29,Activo
496,CLI-000496,Digital,Bogota,Colombia,45,58851,2021-04-27,Activo
497,CLI-000497,Pyme,Queretaro,Colombia,24,67554,2025-04-24,Activo
498,CLI-000498,Digital,Puebla,Colombia,45,96901,2026-05-17,Activo
499,CLI-000499,Nomina,Medellin,Colombia,59,14738,2023-12-25,Activo
500,CLI-000500,Empresarial,CDMX,Mexico,48,44295,2025-05-22,Activo
501,CLI-000501,Empresarial,Puebla,Colombia,40,18684,2023-12-14,Activo
502,CLI-000502,Nomina,Puebla,Mexico,20,16181,2023-05-14,Activo
503,CLI-000503,Pyme,Queretaro,Mexico,50,93532,2024-09-07,Activo
504,CLI-000504,Pyme,Puebla,Mexico,47,50582,2023-01-28,Activo
505,CLI-000505,Nomina,Medellin,Mexico,35,82690,2021-05-24,Activo
506,CLI-000506,Premium,Bogota,Mexico,27,20640,2022-10-01,Activo
507,CLI-000507,Nomina,Queretaro,Mexico,61,43361,2024-03-03,Inactivo
508,CLI-000508,Digital,CDMX,Mexico,61,83372,2023-06-14,Inactivo
509,CLI-000509,Premium,Bogota,Colombia,26,52895,2023-10-09,Activo
510,CLI-000510,Empresarial,Medellin,Mexico,42,90905,2025-09-14,Activo
511,CLI-000511,Digital,Guadalajara,Mexico,47,87443,2023-11-30,Activo
512,CLI-000512,Empresarial,Cali,Colombia,32,94723,2021-05-12,Activo
513,CLI-000513,Nomina,Puebla,Colombia,53,34902,2022-11-01,Inactivo
514,CLI-000514,Digital,Cali,Mexico,29,64175,2025-01-30,Activo
515,CLI-000515,Digital,Cali,Mexico,63,53350,2022-11-15,Activo
516,CLI-000516,Nomina,Monterrey,Mexico,45,68044,2024-05-22,Activo
517,CLI-000517,Empresarial,Monterrey,Colombia,56,55046,2026-07-15,Activo
518,CLI-000518,Digital,Guadalajara,Colombia,27,33795,2025-04-20,Inactivo
519,CLI-000519,Digital,Monterrey,Colombia,21,81262,2026-02-11,Inactivo
520,CLI-000520,Digital,Medellin,Colombia,45,29384,2022-05-19,Inactivo
521,CLI-000521,Pyme,Bogota,Colombia,37,94103,2021-05-01,Activo
522,CLI-000522,Premium,CDMX,Mexico,47,78283,2021-11-28,Inactivo
523,CLI-000523,Empresarial,Bogota,Mexico,53,57195,2023-05-16,Inactivo
524,CLI-000524,Empresarial,Monterrey,Mexico,50,24828,2025-09-21,Activo
525,CLI-000525,Pyme,Puebla,Mexico,25,60559,2025-04-11,Activo
526,CLI-000526,Digital,Guadalajara,Mexico,34,12577,2021-07-27,Activo
527,CLI-000527,Digital,Puebla,Mexico,36,78563,2024-12-07,Activo
528,CLI-000528,Nomina,CDMX,Mexico,38,56333,2026-03-04,Activo
529,CLI-000529,Pyme,Monterrey,Mexico,29,75739,2023-10-09,Inactivo
530,CLI-000530,Empresarial,Cali,Mexico,50,48110,2021-09-21,Activo
531,CLI-000531,Digital,Cali,Mexico,34,90434,2021-07-02,Activo
532,CLI-000532,Premium,Monterrey,Colombia,56,41746,2022-04-12,Activo
533,CLI-000533,Nomina,Cali,Mexico,43,93339,2025-10-04,Inactivo
534,CLI-000534,Premium,CDMX,Mexico,50,77622,2021-12-09,Activo
535,CLI-000535,Nomina,Queretaro,Colombia,63,77769,2023-02-18,Inactivo
536,CLI-000536,Digital,Guadalajara,Mexico,34,15877,2026-05-18,Inactivo
537,CLI-000537,Premium,Queretaro,Mexico,31,42923,2023-03-23,Activo
538,CLI-000538,Nomina,Bogota,Mexico,48,63651,2022-07-15,Activo
539,CLI-000539,Digital,CDMX,Colombia,24,78820,2025-01-09,Activo
540,CLI-000540,Digital,Puebla,Mexico,49,50659,2023-10-03,Activo
541,CLI-000541,Pyme,Medellin,Mexico,63,20967,2022-12-19,Inactivo
542,CLI-000542,Digital,Bogota,Mexico,62,57817,2023-08-20,Activo
543,CLI-000543,Nomina,Queretaro,Mexico,62,35422,2022-07-30,Inactivo
544,CLI-000544,Pyme,Puebla,Mexico,43,22486,2025-06-19,Inactivo
545,CLI-000545,Nomina,Guadalajara,Colombia,58,84625,2021-07-27,Inactivo
546,CLI-000546,Premium,Queretaro,Mexico,23,16838,2022-09-13,Activo
547,CLI-000547,Pyme,Guadalajara,Mexico,24,63756,2021-09-29,Activo
548,CLI-000548,Premium,Queretaro,Mexico,46,58900,2024-09-05,Activo
549,CLI-000549,Premium,CDMX,Mexico,29,74583,2024-04-14,Inactivo
550,CLI-000550,Nomina,Bogota,Colombia,40,40287,2025-01-01,Activo
551,CLI-000551,Nomina,Queretaro,Colombia,58,20600,2023-09-22,Activo
552,CLI-000552,Empresarial,CDMX,Mexico,20,53646,2026-07-03,Activo
553,CLI-000553,Premium,Queretaro,Colombia,44,56912,2021-03-16,Activo
554,CLI-000554,Digital,Monterrey,Mexico,54,73990,2025-01-30,Activo
555,CLI-000555,Premium,Puebla,Mexico,49,84318,2022-04-04,Activo
556,CLI-000556,Nomina,Queretaro,Mexico,28,93384,2023-01-24,Inactivo
557,CLI-000557,Digital,Puebla,Mexico,29,51888,2026-05-01,Activo
558,CLI-000558,Nomina,Guadalajara,Colombia,36,50271,2024-03-08,Activo
559,CLI-000559,Empresarial,Monterrey,Colombia,43,82668,2022-02-07,Activo
560,CLI-000560,Premium,Guadalajara,Mexico,36,66800,2022-02-06,Activo
561,CLI-000561,Pyme,Cali,Mexico,35,86095,2024-01-04,Activo
562,CLI-000562,Digital,Queretaro,Mexico,27,14938,2023-02-25,Activo
563,CLI-000563,Nomina,Monterrey,Colombia,25,28731,2022-03-26,Activo
564,CLI-000564,Premium,Puebla,Mexico,27,83003,2026-07-21,Activo
565,CLI-000565,Premium,Guadalajara,Mexico,21,59504,2026-05-15,Activo
566,CLI-000566,Nomina,Cali,Mexico,45,9676,2022-09-25,Activo
567,CLI-000567,Pyme,CDMX,Mexico,64,86057,2025-09-27,Inactivo
568,CLI-000568,Digital,Medellin,Colombia,28,67368,2025-03-23,Activo
569,CLI-000569,Pyme,Puebla,Mexico,30,42692,2026-01-29,Activo
570,CLI-000570,Empresarial,Queretaro,Mexico,26,16667,2024-01-26,Activo
571,CLI-000571,Nomina,Medellin,Mexico,25,51402,2025-12-17,Activo
572,CLI-000572,Empresarial,Cali,Colombia,49,54984,2024-08-24,Activo
573,CLI-000573,Premium,Guadalajara,Colombia,55,42311,2023-06-13,Activo
574,CLI-000574,Digital,Bogota,Mexico,26,50943,2025-05-26,Inactivo
575,CLI-000575,Pyme,Cali,Mexico,28,71823,2022-05-09,Activo
576,CLI-000576,Nomina,CDMX,Mexico,50,36431,2024-09-09,Activo
577,CLI-000577,Digital,Monterrey,Colombia,39,40908,2025-03-01,Activo
578,CLI-000578,Digital,Puebla,Colombia,41,41319,2023-08-21,Activo
579,CLI-000579,Pyme,Monterrey,Colombia,53,84950,2023-01-24,Activo
580,CLI-000580,Premium,Bogota,Mexico,29,44050,2024-10-27,Activo
581,CLI-000581,Digital,Bogota,Mexico,63,8476,2026-03-05,Activo
582,CLI-000582,Empresarial,Puebla,Mexico,29,15204,2026-06-20,Activo
583,CLI-000583,Empresarial,Queretaro,Mexico,52,61773,2021-06-30,Inactivo
584,CLI-000584,Digital,Puebla,Mexico,49,80352,2025-02-08,Activo
585,CLI-000585,Premium,Queretaro,Mexico,27,11246,2025-05-13,Activo
586,CLI-000586,Nomina,Cali,Colombia,35,43563,2023-06-19,Activo
587,CLI-000587,Digital,CDMX,Mexico,32,82679,2021-08-30,Activo
588,CLI-000588,Empresarial,Monterrey,Mexico,28,91674,2023-07-12,Activo
589,CLI-000589,Premium,CDMX,Mexico,33,93231,2022-04-12,Inactivo
590,CLI-000590,Empresarial,Medellin,Mexico,51,94945,2023-08-04,Inactivo
591,CLI-000591,Digital,Cali,Mexico,40,60814,2026-07-11,Activo
592,CLI-000592,Nomina,Bogota,Colombia,50,28694,2024-12-11,Inactivo
593,CLI-000593,Premium,CDMX,Colombia,31,16371,2022-12-26,Inactivo
594,CLI-000594,Nomina,Cali,Mexico,35,88488,2025-03-14,Inactivo
595,CLI-000595,Digital,Cali,Mexico,28,74189,2021-11-23,Activo
596,CLI-000596,Pyme,Guadalajara,Mexico,27,17602,2021-08-20,Activo
597,CLI-000597,Digital,Queretaro,Colombia,44,11804,2024-01-13,Activo
598,CLI-000598,Premium,Cali,Colombia,59,52172,2021-04-14,Inactivo
599,CLI-000599,Pyme,Guadalajara,Mexico,22,79934,2024-01-21,Activo
600,CLI-000600,Premium,Puebla,Mexico,27,95886,2022-11-07,Activo
601,CLI-000601,Digital,CDMX,Mexico,46,37289,2023-04-27,Activo
602,CLI-000602,Premium,Guadalajara,Mexico,47,40933,2023-12-11,Activo
603,CLI-000603,Digital,Monterrey,Colombia,32,24190,2025-12-15,Activo
604,CLI-000604,Pyme,CDMX,Mexico,30,46900,2024-08-03,Activo
605,CLI-000605,Empresarial,Guadalajara,Colombia,27,52964,2021-03-22,Inactivo
606,CLI-000606,Premium,Bogota,Colombia,33,58592,2023-07-26,Activo
607,CLI-000607,Digital,CDMX,Colombia,41,64688,2024-03-18,Activo
608,CLI-000608,Pyme,Queretaro,Colombia,31,9785,2026-01-04,Inactivo
609,CLI-000609,Empresarial,Guadalajara,Mexico,49,23708,2022-05-27,Activo
610,CLI-000610,Digital,Puebla,Colombia,60,42296,2025-02-07,Activo
611,CLI-000611,Nomina,Guadalajara,Colombia,35,64815,2023-07-18,Inactivo
612,CLI-000612,Nomina,Guadalajara,Mexico,34,34222,2025-03-18,Activo
613,CLI-000613,Pyme,Puebla,Colombia,36,60823,2021-05-21,Activo
614,CLI-000614,Nomina,CDMX,Colombia,49,92639,2022-11-02,Activo
615,CLI-000615,Nomina,CDMX,Mexico,59,57359,2026-07-13,Activo
616,CLI-000616,Digital,CDMX,Mexico,26,66935,2021-10-29,Activo
617,CLI-000617,Pyme,Monterrey,Mexico,25,83467,2026-07-08,Activo
618,CLI-000618,Empresarial,Monterrey,Mexico,63,56653,2025-03-08,Activo
619,CLI-000619,Empresarial,Bogota,Mexico,46,64794,2023-03-12,Activo
620,CLI-000620,Premium,Bogota,Mexico,35,56570,2022-04-08,Activo
621,CLI-000621,Pyme,Monterrey,Mexico,20,81384,2022-01-12,Activo
622,CLI-000622,Premium,CDMX,Colombia,62,50936,2026-08-16,Activo
623,CLI-000623,Pyme,Guadalajara,Mexico,36,45056,2023-08-09,Activo
624,CLI-000624,Nomina,Bogota,Mexico,37,31668,2024-05-12,Activo
625,CLI-000625,Digital,Cali,Colombia,50,33621,2022-08-10,Inactivo
626,CLI-000626,Premium,Medellin,Mexico,33,65320,2023-04-17,Activo
627,CLI-000627,Digital,Guadalajara,Mexico,22,56147,2025-08-28,Activo
628,CLI-000628,Pyme,Bogota,Colombia,30,21562,2023-12-21,Activo
629,CLI-000629,Pyme,Medellin,Colombia,40,79228,2024-11-12,Inactivo
630,CLI-000630,Empresarial,CDMX,Colombia,23,50313,2025-08-15,Inactivo
631,CLI-000631,Empresarial,Medellin,Mexico,54,30407,2022-06-14,Activo
632,CLI-000632,Digital,CDMX,Mexico,54,54903,2021-04-18,Activo
633,CLI-000633,Digital,Monterrey,Mexico,48,11797,2021-07-17,Activo
634,CLI-000634,Pyme,Bogota,Mexico,59,85729,2025-06-25,Activo
635,CLI-000635,Digital,Monterrey,Mexico,32,18768,2022-05-09,Activo
636,CLI-000636,Nomina,Medellin,Mexico,46,41426,2026-03-09,Activo
637,CLI-000637,Nomina,Queretaro,Colombia,64,64262,2026-05-07,Activo
638,CLI-000638,Digital,Medellin,Mexico,30,96351,2022-05-10,Inactivo
639,CLI-000639,Empresarial,Puebla,Mexico,51,40235,2025-12-08,Inactivo
640,CLI-000640,Premium,Puebla,Mexico,51,25080,2025-08-26,Activo
641,CLI-000641,Digital,Monterrey,Colombia,61,57907,2026-04-19,Activo
642,CLI-000642,Pyme,Monterrey,Mexico,20,65422,2024-08-06,Activo
643,CLI-000643,Nomina,Medellin,Colombia,30,72890,2023-01-26,Activo
644,CLI-000644,Pyme,Queretaro,Mexico,44,63174,2024-11-27,Activo
645,CLI-000645,Nomina,Queretaro,Mexico,57,19680,2021-11-22,Activo
646,CLI-000646,Premium,CDMX,Mexico,57,67213,2023-10-18,Activo
647,CLI-000647,Pyme,Monterrey,Mexico,23,91719,2025-07-13,Activo
648,CLI-000648,Empresarial,CDMX,Colombia,22,58222,2021-07-15,Activo
649,CLI-000649,Pyme,Bogota,Colombia,31,11659,2026-04-16,Activo
650,CLI-000650,Empresarial,Cali,Mexico,52,55849,2025-08-21,Activo
651,CLI-000651,Pyme,Bogota,Mexico,53,45367,2026-02-04,Activo
652,CLI-000652,Pyme,Puebla,Mexico,59,23013,2025-09-08,Activo
653,CLI-000653,Pyme,Guadalajara,Colombia,39,39709,2024-12-12,Inactivo
654,CLI-000654,Pyme,Monterrey,Colombia,39,73328,2023-05-06,Activo
655,CLI-000655,Pyme,Medellin,Colombia,31,94549,2024-03-23,Activo
656,CLI-000656,Digital,Cali,Mexico,43,97407,2025-01-08,Activo
657,CLI-000657,Pyme,Medellin,Mexico,56,70075,2025-03-01,Activo
658,CLI-000658,Premium,Cali,Mexico,21,40009,2025-12-01,Activo
659,CLI-000659,Premium,Guadalajara,Colombia,24,43982,2021-08-25,Activo
660,CLI-000660,Digital,Medellin,Mexico,57,70064,2023-07-09,Inactivo
661,CLI-000661,Premium,Monterrey,Colombia,45,15063,2026-05-15,Inactivo
662,CLI-000662,Pyme,Medellin,Mexico,59,86281,2025-06-07,Activo
663,CLI-000663,Digital,CDMX,Colombia,37,35431,2026-06-13,Activo
664,CLI-000664,Nomina,Queretaro,Mexico,22,73842,2024-07-10,Activo
665,CLI-000665,Premium,Queretaro,Mexico,33,43489,2025-12-13,Activo
666,CLI-000666,Premium,CDMX,Mexico,23,53164,2022-06-09,Activo
667,CLI-000667,Nomina,Queretaro,Mexico,49,25649,2023-04-21,Activo
668,CLI-000668,Pyme,CDMX,Colombia,34,91172,2026-03-08,Activo
669,CLI-000669,Premium,Monterrey,Mexico,46,10179,2025-01-02,Inactivo
670,CLI-000670,Digital,Cali,Mexico,26,12039,2022-03-12,Activo
671,CLI-000671,Pyme,Medellin,Colombia,25,12908,2021-06-24,Inactivo
